dataset_label,variant_label,dataset_root,scan_index,scan_file,hr_path,height,width,num_pixels,scan_mean_dS_rad,scan_std_dS_rad,scan_max_dS_rad
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,86,IN718_test_hr_y_block_315.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_315.npy,128,128,16384,0.01425955444574356,0.0029496450442820787,0.0207965187728405
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,87,IN718_test_hr_y_block_318.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_318.npy,128,128,16384,0.012504881247878075,0.0023695153649896383,0.020785050466656685
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,88,IN718_test_hr_y_block_322.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_322.npy,128,128,16384,0.012923624366521835,0.003105845768004656,0.020785050466656685
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,89,IN718_test_hr_y_block_324.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_324.npy,128,128,16384,0.01193287130445242,0.0031368013005703688,0.020853763446211815
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,90,IN718_test_hr_y_block_328.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_328.npy,128,128,16384,0.011721604503691196,0.002524665091186762,0.0224185548722744
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,91,IN718_test_hr_y_block_373.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_373.npy,128,128,16384,0.011564494110643864,0.0030440750997513533,0.019036781042814255
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,92,IN718_test_hr_y_block_375.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_375.npy,128,128,16384,0.011915719136595726,0.0028830510564148426,0.020865192636847496
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,93,IN718_test_hr_y_block_38.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_38.npy,128,128,16384,0.014317989349365234,0.003382397349923849,0.020402999594807625
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,94,IN718_test_hr_y_block_407.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_407.npy,128,128,16384,0.011654208414256573,0.0031358241103589535,0.019482437521219254
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,95,IN718_test_hr_y_block_52.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_52.npy,128,128,16384,0.011119609698653221,0.0032791991252452135,0.024849791079759598
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,96,IN718_test_hr_y_block_56.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_56.npy,128,128,16384,0.01461576297879219,0.0031523394864052534,0.023549268022179604
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,97,IN718_test_hr_y_block_63.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_63.npy,128,128,16384,0.009681224822998047,0.0023746329825371504,0.015852270647883415
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,98,IN718_test_hr_y_block_68.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_68.npy,128,128,16384,0.011559328064322472,0.0032771702390164137,0.020945027470588684
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,99,IN718_test_hr_z_block_11.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_11.npy,128,128,16384,0.012564734555780888,0.003349846927449107,0.02160620503127575
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,100,IN718_test_hr_z_block_117.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_117.npy,128,128,16384,0.010423824191093445,0.0029546192381531,0.018618891015648842
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,101,IN718_test_hr_z_block_125.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_125.npy,128,128,16384,0.011945175006985664,0.0024808135349303484,0.02004936710000038
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,102,IN718_test_hr_z_block_144.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_144.npy,128,128,16384,0.010347126051783562,0.0036161309108138084,0.01951911672949791
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,103,IN718_test_hr_z_block_155.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_155.npy,128,128,16384,0.01155756413936615,0.002618710743263364,0.019737759605050087
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,104,IN718_test_hr_z_block_158.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_158.npy,128,128,16384,0.011920702643692493,0.0031033367849886417,0.020773576572537422
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,105,IN718_test_hr_z_block_167.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_167.npy,128,128,16384,0.011440466158092022,0.0029282718896865845,0.019335025921463966
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,106,IN718_test_hr_z_block_189.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_189.npy,128,128,16384,0.011471467092633247,0.003769698552787304,0.022735370323061943
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,107,IN718_test_hr_z_block_191.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_191.npy,128,128,16384,0.01102399080991745,0.0036033850628882647,0.02017975226044655
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,108,IN718_test_hr_z_block_196.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_196.npy,128,128,16384,0.01230372954159975,0.0037486576475203037,0.022735370323061943
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,109,IN718_test_hr_z_block_198.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_198.npy,128,128,16384,0.012695358134806156,0.0033674200531095266,0.023068511858582497
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,110,IN718_test_hr_z_block_223.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_223.npy,128,128,16384,0.01105389092117548,0.0028852210380136967,0.02065848559141159
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,111,IN718_test_hr_z_block_238.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_238.npy,128,128,16384,0.013153869658708572,0.0034401961602270603,0.022735370323061943
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,112,IN718_test_hr_z_block_243.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_243.npy,128,128,16384,0.012847952544689178,0.0028643684927374125,0.022735370323061943
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,113,IN718_test_hr_z_block_25.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_25.npy,128,128,16384,0.011627169325947762,0.0029126720037311316,0.01923612505197525
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,114,IN718_test_hr_z_block_255.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_255.npy,128,128,16384,0.011874159798026085,0.0036263454239815474,0.022735370323061943
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,115,IN718_test_hr_z_block_261.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_261.npy,128,128,16384,0.010884593240916729,0.002316027646884322,0.020785050466656685
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,116,IN718_test_hr_z_block_271.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_271.npy,128,128,16384,0.01047852635383606,0.0021085438784211874,0.01763235218822956
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,117,IN718_test_hr_z_block_282.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_282.npy,128,128,16384,0.011103548109531403,0.0030364401172846556,0.02141779102385044
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,118,IN718_test_hr_z_block_30.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_30.npy,128,128,16384,0.010949905030429363,0.0030521496664732695,0.020716112107038498
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,119,IN718_test_hr_z_block_345.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_345.npy,128,128,16384,0.01226123422384262,0.00287802005186677,0.023599836975336075
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,120,IN718_test_hr_z_block_349.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_349.npy,128,128,16384,0.012817439623177052,0.003002278273925185,0.019894173368811607
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,121,IN718_test_hr_z_block_353.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_353.npy,128,128,16384,0.011592524126172066,0.003286981489509344,0.019555727019906044
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,122,IN718_test_hr_z_block_356.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_356.npy,128,128,16384,0.012685109861195087,0.003368181874975562,0.018490392714738846
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,123,IN718_test_hr_z_block_376.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_376.npy,128,128,16384,0.011538660153746605,0.0025728812906891108,0.020785050466656685
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,124,IN718_test_hr_z_block_385.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_385.npy,128,128,16384,0.012634116224944592,0.002458440838381648,0.021891234442591667
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,125,IN718_test_hr_z_block_386.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_386.npy,128,128,16384,0.011862574145197868,0.0032681755255907774,0.022215569391846657
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,126,IN718_test_hr_z_block_415.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_415.npy,128,128,16384,0.011229777708649635,0.0025877594016492367,0.01870831474661827
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,127,IN718_test_hr_z_block_419.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_419.npy,128,128,16384,0.010321216657757759,0.003113604849204421,0.02015610784292221
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,128,IN718_test_hr_z_block_421.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_421.npy,128,128,16384,0.011095196008682251,0.002254800871014595,0.018243756145238876
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,129,IN718_test_hr_z_block_436.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_436.npy,128,128,16384,0.01061925757676363,0.0032040055375546217,0.019260898232460022
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,130,IN718_test_hr_z_block_453.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_453.npy,128,128,16384,0.012511437758803368,0.0034304922446608543,0.02081943489611149
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,131,IN718_test_hr_z_block_458.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_458.npy,128,128,16384,0.011386188678443432,0.0030918826814740896,0.021001867949962616
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,132,IN718_test_hr_z_block_461.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_461.npy,128,128,16384,0.013266481459140778,0.002892514690756798,0.021160203963518143
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,133,IN718_test_hr_z_block_468.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_468.npy,128,128,16384,0.013544740155339241,0.0031985684763640165,0.021160203963518143
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,134,IN718_test_hr_z_block_474.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_474.npy,128,128,16384,0.011781089007854462,0.0030468918848782778,0.01917405053973198
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,135,IN718_test_hr_z_block_480.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_480.npy,128,128,16384,0.011331772431731224,0.0022965159732848406,0.018554754555225372
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,136,IN718_test_hr_z_block_489.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_489.npy,128,128,16384,0.012616237625479698,0.0027234640438109636,0.020681554451584816
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,137,IN718_test_hr_z_block_490.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_490.npy,128,128,16384,0.01194651797413826,0.0035083405673503876,0.02028580754995346
IN718 (FCC),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/IN718,138,IN718_test_hr_z_block_497.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_497.npy,128,128,16384,0.011925402097404003,0.0029769379179924726,0.02028580754995346
